,xaxis,yaxis,roomspace,price,is_total,numbed,numdining,numbath,is_new,two_bathroom,decoration,is_subway_house,rent_period_month,deposit_1_pay_1,is_key,central_heating
310,116.493333,39.967187,60,7800,1.0,1,0,1,0,0,1,1,0,0,1,1
311,116.423295,39.902249,99,13000,1.0,1,1,1,0,0,0,1,0,0,1,1
312,116.676119,39.887571,44,3600,1.0,1,0,1,0,0,0,1,0,0,1,1
313,116.481385,39.874867,53,5800,,1,1,1,0,0,0,1,0,0,1,1
314,116.35288200000001,40.05023,72,6500,,1,1,1,0,0,0,1,0,0,1,1
315,116.374684,39.906371,89,13800,,1,1,1,0,0,0,1,0,0,0,1
316,116.484508,39.93403,45,6200,,1,1,1,1,0,0,1,0,0,1,1
317,116.369702,39.890309,53,5500,,1,0,1,0,0,0,1,0,0,1,1
318,116.444673,39.880008000000004,68,6000,1.0,1,1,1,0,0,0,1,0,0,0,0
319,116.423295,39.902249,113,12500,1.0,1,1,2,0,1,0,1,0,0,1,1
320,116.400687,39.872287,37,4000,1.0,1,1,1,0,0,0,1,0,1,1,1
321,116.50855800000001,39.918042,72,7300,1.0,1,1,1,0,0,1,1,0,0,1,1
322,116.447278,39.852878999999994,59,6800,1.0,1,1,1,0,0,0,1,0,0,1,0
323,116.43283500000001,39.957774,56,7000,,1,1,1,0,0,0,1,0,0,1,0
324,116.56038899999999,40.094933000000005,36,3400,1.0,1,0,1,0,0,1,1,0,0,1,1
325,116.455099,39.978117,44,7300,1.0,1,0,1,0,0,1,1,0,0,1,0
326,116.298445,39.838903,104,12000,,1,1,1,0,0,0,1,0,0,1,1
327,116.347797,39.976432,59,7000,1.0,1,1,1,0,0,1,1,0,0,1,1
328,116.332299,39.885776,47,5500,,1,0,1,0,0,0,1,0,0,0,0
329,116.2933,39.854895,65,4200,1.0,1,1,1,0,0,0,1,0,0,1,1
330,116.42929299999999,39.872461,61,6300,1.0,1,1,1,0,0,1,1,0,0,1,0
331,116.41981899999999,39.972909,42,6500,,1,1,1,0,0,0,1,0,0,1,1
332,116.45308600000001,39.898396999999996,61,7500,1.0,1,1,1,0,0,1,1,0,0,0,1
333,116.429949,39.963187,45,6000,1.0,1,1,1,0,0,1,1,0,0,1,1
334,116.37267,39.851088,40,4600,1.0,1,0,1,0,0,0,1,0,0,1,1
335,116.655445,40.137574,61,3700,1.0,1,1,1,0,0,1,1,0,0,1,1
336,116.459652,39.901899,76,11500,1.0,1,1,1,0,0,1,1,0,0,1,1
337,116.613419,39.920106,74,6500,1.0,1,1,1,0,0,1,1,0,0,1,1
338,116.42537,40.052808,70,6200,,1,1,1,0,0,0,1,0,0,1,1
339,116.421876,40.008585,47,6200,,1,1,1,0,0,0,1,0,0,0,1
340,116.433722,39.926854,56,7600,1.0,1,1,1,0,0,1,1,0,0,0,1
341,116.319973,39.97337,40,6000,1.0,1,1,1,0,0,0,1,0,0,1,1
342,116.427644,39.872632,39,5000,,1,1,1,0,0,0,1,0,0,1,1
343,116.233676,40.231784999999995,41,3300,1.0,1,1,1,1,0,0,1,0,0,1,1
344,116.47638,39.875690999999996,51,6500,,1,0,1,1,0,0,1,0,0,1,1
345,116.449846,39.935249,102,12800,,1,1,2,1,0,0,1,0,0,0,1
346,116.471754,40.02946,76,8000,1.0,1,1,1,1,0,1,1,0,0,0,1
347,116.403304,39.891690999999994,55,5800,1.0,1,1,1,1,0,0,1,0,0,1,1
348,116.37544399999999,39.812496,50,4000,,1,1,1,1,0,0,1,0,0,1,1
349,116.41185800000001,39.869364000000004,51,5300,1.0,1,1,1,1,0,1,1,0,0,0,0
350,116.44963,39.932898,41,6500,1.0,1,1,1,1,0,0,1,0,0,1,1
351,116.645523,39.893536,48,3400,1.0,1,0,1,1,0,0,1,0,0,1,1
352,116.48091299999999,39.994393,45,5000,,1,1,1,1,0,0,1,0,0,1,1
353,116.425766,39.985931,47,6200,1.0,1,1,1,1,0,1,1,0,0,1,1
354,116.441493,39.863696000000004,47,5300,,1,0,1,1,0,0,1,0,0,0,1
355,116.45053,39.874376,41,5000,,1,0,1,1,0,0,1,0,0,1,1
356,116.356444,39.951941,75,8200,1.0,1,1,1,1,0,0,1,0,0,1,1
357,116.33316599999999,39.695231,62,3300,1.0,1,1,1,1,0,1,1,0,0,1,1
358,116.19629199999999,39.931247,41,4500,1.0,1,0,1,1,0,0,1,0,0,1,1
359,116.432809,39.968579999999996,59,7000,1.0,1,1,1,1,0,0,1,0,0,1,1
360,116.610923,39.919619,67,5500,,1,1,1,1,0,0,1,0,0,1,1
361,116.48458799999999,40.008404,56,7000,1.0,1,1,1,1,0,1,1,0,0,1,1
362,116.349984,39.992769,44,6000,1.0,1,1,1,1,0,1,1,0,0,1,1
363,116.50383758545,39.930725097656,65,8500,1.0,1,0,1,1,0,0,1,0,0,0,1
364,116.42928899999998,40.040731,66,6300,1.0,1,1,1,1,0,0,1,0,0,1,1
365,116.45053,39.874376,50,5500,,1,1,1,1,0,0,1,0,0,1,1
366,116.467478,40.018459,60,7800,1.0,1,1,1,1,0,1,1,0,0,1,1
367,116.29413100000001,39.942343,39,5700,1.0,1,0,1,1,0,1,1,0,0,1,1
368,116.610923,39.919619,65,4500,,1,1,1,1,0,0,1,0,0,1,1
369,116.436201,39.926105,47,7000,1.0,1,1,1,1,0,0,1,0,0,1,1
370,116.6512,39.898185999999995,78,4500,1.0,1,1,1,1,0,1,1,0,0,0,0
371,116.33413200000001,39.906876000000004,50,6500,,1,1,1,1,0,0,1,0,0,1,1
372,116.385168,39.900453999999996,48,6500,1.0,1,1,1,1,0,1,1,0,0,1,1
373,116.47206399999999,39.887679999999996,44,5500,1.0,1,1,1,1,0,1,1,0,0,0,1
374,116.67166399999999,39.895142,47,3300,,1,1,1,1,0,0,1,0,0,0,1
375,116.489254,40.006445,64,7500,1.0,1,0,1,1,0,0,1,0,0,1,0
376,116.46549099999999,39.901678000000004,58,8800,1.0,1,0,1,1,0,1,1,0,0,1,1
377,116.30668600000001,39.824775,48,4200,1.0,1,1,1,1,0,1,1,0,0,1,1
378,116.30514299999999,39.825059,31,4200,1.0,1,0,1,1,0,1,1,0,0,0,1
379,116.37773700000001,40.012518,46,5600,1.0,1,0,1,1,0,0,1,0,0,1,1
380,116.498731,39.918076,81,8500,1.0,1,1,1,1,0,0,1,0,0,1,1
381,116.594801,39.928019,61,5900,1.0,1,0,1,1,0,1,1,0,0,0,1
382,116.345128,39.763661,77,4200,,1,1,1,1,0,0,1,0,0,1,0
383,116.49954,39.904937,55,6500,1.0,1,0,1,1,0,1,1,0,0,0,1
384,116.469439,39.891382,39,6500,,1,0,1,1,0,0,1,0,0,1,1
385,116.315345,39.986669,34,9500,1.0,1,1,1,1,0,0,1,0,0,1,1
386,116.324979,39.852231,47,5200,1.0,1,1,1,1,0,1,1,0,0,1,1
387,116.481385,39.874867,51,4800,,1,1,1,1,0,0,1,0,0,1,1
388,116.45911299999999,39.934532,53,8000,1.0,1,0,1,1,0,1,1,0,0,0,1
389,116.401854,39.861344,61,5000,,1,1,2,1,0,0,1,0,0,1,1
390,116.48458799999999,40.008404,37,6500,1.0,1,0,1,1,0,1,1,0,0,0,1
391,116.33835400000001,39.901149,69,6800,1.0,1,1,1,1,0,1,1,0,0,1,0
392,116.59891100000002,39.932527,68,6000,1.0,1,1,1,1,0,1,1,0,0,1,1
393,116.41188500000001,39.870979999999996,67,5600,,1,1,1,1,0,0,1,0,0,0,0
394,116.29170800000001,39.844912,58,4000,1.0,1,0,1,1,0,1,1,0,0,0,1
395,116.36861200000001,39.888655,53,5500,,1,1,1,0,0,0,1,0,0,1,1
396,116.372374,39.935293,45,6500,,1,1,1,0,0,0,1,0,0,1,1
397,116.41383799999998,39.895714,46,5300,,1,1,1,0,0,0,1,0,0,1,0
398,116.46671599999999,40.002198,82,8900,1.0,1,1,1,0,0,1,1,0,0,1,1
399,116.298736,39.934527,40,4700,,1,1,1,0,0,0,1,0,0,1,1
400,116.480024,39.944528999999996,62,8500,1.0,1,1,1,0,0,1,1,0,0,1,1
401,116.451076,39.94065,112,19000,,1,1,1,0,0,0,1,0,0,0,1
402,116.45208000000001,39.904621999999996,62,6200,1.0,1,1,1,0,0,0,1,0,0,1,1
403,116.419527,39.992096999999994,48,6000,,1,1,1,0,0,0,1,0,0,1,1
404,116.388124,39.907788000000004,43,8000,1.0,1,2,1,0,0,1,1,0,0,1,0
405,116.18711699999999,39.753026,62,3400,,1,1,1,0,0,0,1,0,0,1,0
406,116.32548899999999,39.911238,43,5100,,1,1,1,0,0,0,1,0,0,1,1
407,116.46549099999999,39.901678000000004,63,9500,1.0,1,0,1,0,0,1,1,0,0,0,1
408,116.389321,39.887190999999994,41,5300,,1,1,1,0,0,0,1,0,0,0,1
409,116.32548899999999,39.911238,49,5800,,1,1,1,0,0,0,1,0,0,1,1
410,116.35055,39.929209,44,6500,1.0,1,1,1,0,0,1,1,0,0,0,1
411,116.403604,39.81446,43,3500,1.0,1,1,1,0,0,1,1,0,0,1,1
412,116.489254,40.006445,73,8800,1.0,1,1,1,0,0,1,1,0,0,1,0
413,116.40737299999999,40.011061,63,6200,,1,1,1,0,0,0,1,0,0,1,1
414,116.68924399999999,39.873245000000004,65,3500,,1,1,1,0,0,0,1,0,0,1,0
415,116.40213999999999,39.857143,56,5000,,1,1,1,0,0,0,1,0,0,1,1
416,116.399018,39.978141,39,6000,,1,1,1,0,0,0,1,0,0,1,1
417,116.367457,39.894847999999996,65,7500,,1,1,1,0,0,0,1,0,0,0,1
418,116.36956,39.889365000000005,54,6800,1.0,1,0,1,0,0,1,1,0,0,0,1
419,116.47761299999999,39.934452,63,8500,1.0,1,0,1,0,0,1,1,0,0,0,0
420,116.464891,39.964349,71,9300,1.0,1,1,1,0,0,1,1,0,0,1,0
421,116.48326399999999,39.902287,69,11000,1.0,1,1,1,0,0,1,1,0,0,1,1
422,116.37544399999999,39.812496,50,4200,,1,1,1,0,0,0,1,0,0,1,1
423,116.32598899999999,39.686151,50,3650,,1,1,1,0,0,0,1,0,0,1,1
424,116.474383,39.902184000000005,56,8700,1.0,1,1,1,0,0,1,1,0,0,1,1
425,116.444673,39.880008000000004,58,5000,1.0,1,1,1,0,0,0,1,0,0,1,0
426,116.320668,39.913928999999996,80,9000,1.0,1,1,1,0,0,1,1,0,0,0,1
427,116.41641499999999,39.847725,49,4500,1.0,1,1,1,0,0,0,1,0,0,1,1
428,116.448623,39.945062,48,8700,1.0,1,0,1,0,0,1,1,0,0,1,1
429,116.44538100000001,39.92346,45,6500,1.0,1,1,1,0,0,0,1,0,0,1,1
430,116.435822,39.933006,45,8500,1.0,1,0,1,0,0,1,1,0,0,0,1
431,116.34529099999999,39.985496999999995,52,7000,1.0,1,1,1,0,0,0,1,0,0,1,1
432,116.449979,39.912338,86,9500,,1,1,1,0,0,0,1,0,0,0,1
433,116.381497,39.97775,46,6000,1.0,1,1,1,0,0,0,1,0,0,0,1
434,116.493333,39.967187,42,6500,1.0,1,0,1,0,0,1,1,0,0,1,1
435,116.233676,40.231784999999995,42,2600,1.0,1,1,1,0,0,0,1,0,0,1,1
436,116.39533999999999,39.855339,59,4300,,1,1,1,0,0,0,1,0,0,1,1
437,116.581295,39.910614,56,4600,1.0,1,1,1,0,0,1,1,0,0,1,0
438,116.529205,39.926332,80,10500,1.0,1,1,1,0,0,1,1,0,0,1,1
439,116.15460800000001,39.726495,50,2600,1.0,1,1,1,0,0,0,1,0,0,1,0
440,116.499423,39.900278,67,8000,1.0,1,1,1,0,0,1,1,0,0,1,0
441,116.493655,39.905367,60,7500,1.0,1,1,1,0,0,1,1,0,0,1,1
442,116.34837900000001,39.898284000000004,72,6800,,1,0,1,0,0,0,1,0,0,1,1
443,116.37260500000001,39.949564,51,6500,,1,1,1,0,0,0,1,0,0,1,0
444,116.404524,39.851605,77,5200,1.0,1,1,1,0,0,0,1,0,0,1,0
445,116.29897199999999,39.943157,65,6200,,1,0,1,0,0,0,1,0,0,1,1
446,116.343245,39.900529,39,7000,,1,1,1,0,0,0,1,0,0,1,1
447,116.481632,39.927935,40,6000,1.0,1,1,1,0,0,1,1,0,0,1,1
448,116.23919199999999,40.230751,57,2300,1.0,1,1,1,0,0,0,1,0,0,1,1
449,116.613419,39.920106,74,5800,1.0,1,2,1,0,0,1,1,0,0,1,1
450,116.30313000000001,39.950488,37,5300,,1,1,1,0,0,1,1,0,0,1,1
451,116.34498500000001,39.891739,47,5000,1.0,1,0,1,0,0,0,1,0,0,1,0
452,116.47969499999999,39.993376,45,6000,1.0,1,0,1,0,0,0,1,0,0,0,0
453,116.448231,39.947027,49,6300,,1,1,1,0,0,0,1,0,0,1,1
454,116.52946599999999,39.928033,39,8500,1.0,1,1,2,0,1,1,1,0,0,1,1
455,116.373314,39.844248,55,5600,1.0,1,1,1,0,0,1,1,0,0,1,1
456,116.46113799999999,39.955386,81,16500,1.0,1,1,1,0,0,1,1,0,0,1,1
457,116.676119,39.887571,67,4200,1.0,1,1,1,0,0,0,1,0,0,1,1
458,116.399018,39.978141,43,6200,,1,1,1,0,0,0,1,0,0,1,1
459,116.47638,39.875690999999996,51,6500,1.0,1,0,1,0,0,1,1,0,0,1,1
460,116.448623,39.945062,71,11500,1.0,1,1,1,0,0,1,1,0,0,1,1
461,116.674125,39.888622999999995,53,4200,,1,1,1,0,0,0,1,0,0,0,1
462,116.35699,39.974823,40,6400,,1,1,1,0,0,0,1,0,0,1,1
463,116.478815,39.948291,46,6000,,1,1,1,0,0,0,1,0,0,1,1
464,116.30514299999999,39.825059,40,4900,1.0,1,0,1,0,0,1,1,0,0,0,1
465,116.45565400000001,39.898084000000004,51,5700,1.0,1,1,1,0,0,0,1,0,0,0,1
466,116.42928899999998,40.040731,66,6800,,1,1,1,0,0,0,1,0,0,1,1
467,116.24700800000001,39.906426,56,5500,1.0,1,1,1,0,0,0,1,0,0,1,1
468,116.26654099999999,40.227012,69,3600,1.0,1,1,1,0,0,0,1,0,0,1,1
469,116.43784699999999,39.933684,48,8500,1.0,1,1,1,0,0,1,1,0,0,1,1
470,116.437104,39.971099,47,6100,1.0,1,1,1,0,0,0,1,0,0,1,1
471,116.21610600000001,39.907734999999995,66,5300,1.0,1,1,1,0,0,1,1,0,0,1,1
472,116.41613600000001,39.926419,39,6500,1.0,1,1,1,0,0,1,1,0,0,1,1
473,116.297475,39.839905,73,5700,1.0,1,1,1,0,0,1,1,0,0,1,1
474,116.513625,39.931024,61,6000,1.0,1,1,1,0,0,0,1,0,0,1,1
475,116.451194,39.854478,60,5300,1.0,1,1,1,0,0,0,1,0,0,1,1
476,116.484696,39.903711,55,6600,,1,1,1,0,0,0,1,0,0,1,1
477,116.30798999999999,39.948809999999995,49,5600,1.0,1,1,1,0,0,0,1,0,0,1,1
478,116.387037,39.95917,52,7000,,1,1,1,0,0,0,1,0,0,1,0
479,116.51151999999999,39.901436,59,6300,1.0,1,1,1,0,0,1,1,0,0,0,1
480,116.444673,39.880008000000004,49,5200,1.0,1,0,1,0,0,0,1,0,0,1,0
481,116.500382,39.805889,36,3500,1.0,1,0,1,0,0,1,1,0,0,0,1
482,116.511545,39.904464000000004,81,7000,,1,1,1,0,0,0,1,0,0,1,1
483,116.43037700000001,40.000562,210,19800,1.0,1,1,1,0,0,1,1,0,0,0,1
484,116.388558,39.868821999999994,50,4500,1.0,1,2,1,0,0,0,1,0,0,1,1
485,116.26083700000001,39.873276000000004,57,4600,1.0,1,1,1,0,0,0,1,0,0,1,1
486,116.321999,39.852545,49,5400,1.0,1,1,1,0,0,1,1,0,0,1,1
487,116.648422,40.137571,50,3400,,1,1,1,0,0,0,1,0,0,1,1
488,116.610874,39.921895,62,5300,1.0,1,1,1,0,0,0,1,0,0,1,1
489,116.481385,39.874867,46,5100,1.0,1,1,1,0,0,1,1,0,0,1,1
490,116.448231,39.947027,44,6500,,1,1,1,0,0,0,1,0,0,1,1
491,116.37794199999999,39.847498,36,4300,1.0,1,1,1,0,0,0,1,0,0,1,0
492,116.40213999999999,39.857143,69,6000,1.0,1,1,1,0,0,1,1,0,0,1,1
493,116.377179,39.887370000000004,44,5000,1.0,1,1,1,0,0,0,1,0,0,0,1
494,116.419327,39.861278000000006,41,4100,,1,1,1,0,0,0,1,0,0,1,1
495,116.229624,39.915003999999996,44,3800,1.0,1,1,1,0,0,0,1,0,0,1,1
496,116.51306299999999,39.937121000000005,69,6000,1.0,1,1,1,0,0,0,1,1,1,1,1
497,116.49138,39.938386,94,16000,1.0,1,2,1,0,0,0,1,0,0,1,0
498,116.378344,39.875262,24,3700,1.0,1,0,1,1,0,0,1,0,0,1,0
499,116.476546,39.905623999999996,59,7500,1.0,1,0,1,0,0,1,0,0,0,1,1
500,116.27530800000001,39.906244,40,4600,,1,1,1,0,0,0,0,0,0,1,1
501,116.565026,39.853112,47,4100,,1,0,1,0,0,0,0,0,0,1,0
502,116.424392,40.001544,54,6500,,1,0,1,1,0,0,1,0,0,1,1
503,116.29263200000001,40.017835,59,5500,,1,1,1,0,0,0,1,0,0,0,1
504,116.486595,39.917578000000006,67,12500,,1,0,1,0,0,0,1,0,0,0,1
505,116.49954,39.904937,36,5800,1.0,1,0,1,0,0,0,1,0,0,1,1
506,116.106921,39.939443,43,2600,1.0,1,1,1,1,0,0,0,0,0,1,1
507,116.45085300000001,39.911975,79,11500,1.0,1,1,1,0,0,1,1,0,0,1,1
508,116.632799,40.031538,34,2400,,1,0,1,0,0,0,0,0,0,1,1
509,116.351201,39.897751,40,4700,1.0,1,1,1,0,0,1,0,0,0,1,1
510,116.312809,39.917802,46,5500,1.0,1,1,1,0,0,1,1,0,0,1,1
511,116.475489,40.01952,101,12500,,1,1,1,1,0,0,1,0,0,0,1
512,116.35356100000001,39.768357,70,3800,1.0,1,1,1,0,0,0,0,0,0,1,1
513,116.192778,39.9147,62,5600,,1,1,1,0,0,0,1,0,0,1,1
514,116.493655,39.905367,63,7000,,1,1,1,1,0,0,1,0,0,0,1
515,116.52008000000001,39.870881,57,4800,1.0,1,1,1,0,0,1,1,0,0,0,1
516,116.69614399999999,39.906537,75,5500,,1,1,1,0,0,0,1,0,0,1,1
517,116.4388,40.054941,53,7300,,1,1,2,0,0,0,1,0,0,1,0
518,116.48326399999999,39.902287,69,11000,1.0,1,1,1,0,0,1,1,0,0,0,1
519,116.33448500000002,39.890374,69,6700,,1,1,1,1,0,0,1,0,0,0,1
520,116.68924399999999,39.873245000000004,56,3600,,1,1,1,0,0,0,1,0,0,0,0
521,116.381133,40.00502,49,5800,1.0,1,1,1,0,0,1,1,0,0,0,1
522,116.467478,40.018459,58,7500,1.0,1,1,1,0,0,1,1,0,0,0,1
523,116.450074,39.9098,85,9000,1.0,1,1,1,0,0,1,1,0,0,1,1
524,116.35288200000001,40.05023,66,6400,,1,1,1,1,0,0,1,0,0,0,1
525,116.378344,39.875262,26,4500,1.0,1,0,1,0,0,1,1,0,0,0,0
526,116.426534,40.002876,73,12000,,1,1,1,0,0,0,1,0,0,0,1
527,116.329679,39.887968,50,5100,1.0,1,1,1,0,0,1,1,0,0,0,1
528,116.419296,39.853260999999996,73,5600,1.0,1,1,1,0,0,0,1,0,0,0,0
529,116.34688,39.912912,49,8000,,1,1,1,0,0,0,1,0,0,0,1
530,116.664599,40.144969,70,3800,1.0,1,1,1,0,0,0,1,0,0,1,1
531,116.56023300000001,39.924347,51,4500,1.0,1,1,1,0,0,1,1,0,0,0,1
532,116.488534,39.875468,47,3800,1.0,1,1,1,0,0,0,1,1,0,0,1
533,116.23870600000001,39.854003999999996,48,3600,1.0,1,1,1,0,0,1,0,0,0,1,1
534,116.26995,39.913089,74,8000,1.0,1,1,1,0,0,1,1,0,0,0,1
535,116.373195,39.841709,43,5000,1.0,1,0,1,1,0,1,1,0,0,1,0
536,116.403304,39.891690999999994,59,6000,1.0,1,1,1,0,0,0,1,0,0,0,1
537,116.117724,39.941152,43,2600,,1,0,1,0,0,0,0,0,0,1,1
538,116.58468,39.935758,38,4600,1.0,1,0,1,0,0,1,1,0,0,0,1
539,116.37733899999999,39.983461,56,7500,1.0,1,1,1,0,0,1,1,0,0,0,1
540,116.659297,40.14532,62,3100,,1,1,1,0,0,0,1,0,0,0,1
541,116.444356,39.932936,47,8000,1.0,1,0,1,0,0,1,1,0,0,1,1
542,116.41688799999999,39.850187,45,4400,1.0,1,1,1,0,0,0,1,0,0,1,1
543,116.481385,39.874867,55,5000,1.0,1,1,1,0,0,0,1,0,0,0,1
544,116.42892900000001,39.980782,40,5800,1.0,1,1,1,0,0,0,1,0,0,0,1
545,116.50818100000001,39.807662,47,4200,,1,1,1,0,0,0,1,0,0,0,1
546,116.31352700000001,39.856184000000006,65,5500,,1,1,1,0,0,0,1,0,0,0,0
547,116.484696,39.903711,68,8000,1.0,1,1,1,0,0,1,1,0,0,0,1
548,116.676119,39.887571,58,3800,,1,1,1,0,0,0,1,0,0,0,1
549,116.435822,39.933006,40,6500,1.0,1,1,1,0,0,0,1,0,0,0,1
550,116.481447,39.937145,72,8000,1.0,1,1,1,0,0,0,1,0,0,0,1
551,116.24700800000001,39.906426,57,5400,1.0,1,0,1,0,0,1,0,0,0,1,1
552,116.477203,39.900109,79,8800,1.0,1,1,1,0,0,1,1,0,0,0,1
553,116.373314,39.844248,69,5800,1.0,1,1,1,0,0,0,1,0,0,0,1
554,116.50828100000001,39.915816,74,7000,,1,1,1,0,0,0,1,0,0,0,1
555,116.463876,40.001253000000005,75,9200,1.0,1,1,1,0,0,1,1,0,0,0,0
556,116.334907,39.744008,63,4800,,1,1,1,0,0,0,1,0,0,0,1
557,116.44957,39.926007,69,12000,1.0,1,1,1,0,0,1,1,0,0,0,1
558,116.486825,39.939321,123,20000,1.0,1,1,2,0,1,1,1,0,0,0,1
559,116.248549,39.93479,48,6300,1.0,1,1,1,0,0,1,1,0,0,0,1
560,116.399018,39.978141,44,5800,,1,1,1,0,0,0,1,0,0,1,1
561,116.487301,39.90602,66,7500,1.0,1,1,1,0,0,1,1,0,0,0,1
562,116.448876,39.901694,64,7300,,1,1,1,0,0,0,1,0,0,0,1
563,116.26506599999999,40.166068,30,2300,1.0,1,0,1,0,0,1,0,0,0,1,1
564,116.594801,39.928019,65,5700,1.0,1,1,1,0,0,1,1,0,0,0,1
565,116.564943,39.927446999999994,53,4800,1.0,1,0,1,0,0,0,1,0,0,0,1
566,116.36796399999999,39.880515,33,5200,,1,1,1,0,0,0,0,0,0,1,1
567,116.521988,39.927428000000006,39,6000,,1,0,1,0,0,0,1,0,0,1,0
568,116.45320600000001,39.965662,48,6200,1.0,1,1,1,0,0,1,0,0,0,1,1
569,116.42247900000001,40.06389,55,4600,1.0,1,0,1,0,0,0,1,0,0,1,0
570,116.24700800000001,39.906426,68,5800,1.0,1,1,1,1,0,1,0,0,0,1,1
571,116.30798999999999,39.948809999999995,48,5600,1.0,1,1,1,0,0,1,1,0,0,0,1
572,116.469742,39.902058000000004,75,8500,,1,1,1,0,0,0,1,0,0,0,1
573,116.479904,39.911507,55,6200,1.0,1,1,1,0,0,1,1,0,0,0,1
574,116.480977,39.886406,45,5000,1.0,1,1,1,0,0,0,1,0,0,0,1
575,116.320668,39.913928999999996,96,13500,,1,1,1,0,0,0,1,0,0,0,1
576,116.681628,39.934532,49,3300,,1,0,1,0,0,0,0,0,0,1,1
577,116.34529099999999,39.985496999999995,53,7300,1.0,1,1,1,0,0,0,1,0,0,0,1
578,116.38565600000001,39.875477000000004,43,5100,1.0,1,1,1,0,0,1,1,0,0,0,1
579,116.525916,39.922787,61,5000,1.0,1,1,1,0,0,0,0,0,0,1,1
580,116.233846,39.905003,50,4000,,1,1,1,0,0,0,0,0,0,1,1
581,116.362848,39.895705,40,5500,1.0,1,1,1,0,0,0,1,0,0,1,1
582,116.455537,39.900377,96,14000,1.0,1,1,1,0,0,1,1,0,0,0,1
583,116.511545,39.904464000000004,54,6300,1.0,1,1,1,0,0,1,1,0,0,0,1
584,116.50818100000001,39.807662,53,4500,,1,1,1,0,0,0,1,0,0,0,1
585,116.349167,39.742059000000005,78,4200,,1,1,1,0,0,0,0,0,0,1,0
586,116.324979,39.852231,52,5600,1.0,1,0,1,0,0,1,1,0,0,1,1
587,116.645523,39.893536,86,4500,1.0,1,1,1,0,0,1,0,0,0,1,1
588,116.676119,39.875612,56,3200,,1,0,1,0,0,0,0,0,0,1,1
589,116.44697570801,39.909694671630994,65,16000,,1,1,1,0,0,1,0,0,0,1,1
590,116.482018,40.004978,87,12000,1.0,1,1,1,0,0,1,1,0,0,0,0
591,116.483602,39.893412,64,8500,1.0,1,1,1,0,0,1,1,0,0,0,1
592,116.399018,39.978141,66,6800,,1,1,1,0,0,0,1,0,0,1,1
593,116.6512,39.898185999999995,45,3700,,1,0,1,0,0,0,1,0,0,0,0
594,116.648674,39.899289,69,4500,1.0,1,1,1,0,0,1,1,0,0,0,1
595,116.446483,39.869087,69,7300,,1,1,1,0,0,0,1,0,0,0,1
596,116.387363,39.864499,40,3700,,1,1,1,0,0,0,0,0,0,0,1
597,116.639467,39.904485,50,4000,1.0,1,1,1,0,0,0,1,0,0,0,1
598,116.15082,39.742294,36,1800,1.0,1,1,1,0,0,0,0,0,0,1,0
599,116.503018,39.806982,67,4500,,1,1,1,0,0,0,1,0,0,0,1
600,116.43876200000001,39.854215,46,4500,,1,0,1,0,0,0,1,0,0,1,0
601,116.52946599999999,39.928033,66,13000,1.0,1,2,2,0,1,1,1,0,0,0,1
602,116.36784499999999,39.935365000000004,43,7500,1.0,1,0,1,0,0,1,1,0,0,1,1
603,116.38740800000001,39.935904,45,7000,1.0,1,1,1,0,0,1,1,0,0,1,1
604,116.426966,39.929505999999996,46,7800,1.0,1,1,1,0,0,1,1,0,0,1,1
605,116.461473,39.944986,42,6300,1.0,1,1,1,0,0,1,1,0,0,1,1
606,116.469439,39.891382,49,7000,1.0,1,1,1,0,0,1,1,0,0,0,1
607,116.34508400000001,39.884248,40,4800,1.0,1,1,1,0,0,1,0,0,0,1,1
608,116.70323400000001,39.911017,53,4300,,1,0,1,0,0,0,1,0,0,1,1
609,116.659332,39.901631,76,4000,1.0,1,1,1,0,0,1,1,1,0,1,1
610,116.349153,39.968146000000004,50,6300,,1,1,1,0,0,0,1,0,0,0,1
611,116.23536599999998,40.216037,40,2800,,1,0,1,0,0,0,0,0,0,1,1
612,116.36818899999999,39.908429999999996,65,14500,1.0,1,1,1,0,0,1,1,0,0,0,1
613,116.37318799999998,40.00359,47,6000,1.0,1,1,1,0,0,0,1,0,0,1,1
614,116.455926,39.945052000000004,51,6200,,1,1,1,0,0,0,1,0,0,1,1
615,116.37008600000001,39.956548,60,6500,1.0,1,1,1,0,0,1,1,0,0,0,1
616,116.42929299999999,39.872461,26,4500,1.0,1,0,1,0,0,0,1,0,0,0,1
617,116.353971,40.012640000000005,59,7500,,1,1,1,0,0,0,1,0,0,0,1
618,116.42537,40.052808,64,6800,1.0,1,1,1,0,0,1,1,0,0,0,1
619,116.334148,40.057145,36,4500,1.0,1,0,1,0,0,1,0,0,0,1,1
620,116.45101899999999,39.927669,36,6800,1.0,1,1,1,0,0,0,1,0,0,1,1
621,116.08526100000002,39.720728,47,2200,,1,0,1,0,0,0,1,0,0,0,0
622,116.343001,39.964408,49,6500,1.0,1,1,1,0,0,1,1,0,0,1,1
623,116.11697099999999,39.943729,48,2700,,1,1,1,0,0,0,0,0,0,1,1
624,116.42691200000002,39.960778999999995,41,5800,1.0,1,1,1,0,0,1,1,0,0,0,1
625,116.486419,40.009034,54,8500,1.0,1,1,1,0,0,1,1,0,0,0,1
626,116.481385,39.874867,51,5200,1.0,1,1,1,0,0,1,1,0,0,0,1
627,116.347563,40.048429,52,5500,1.0,1,1,1,0,0,0,0,0,0,1,1
