0.04883219554431722	-0.386235858146979	-0.0896315775815012	-0.301662653616657	-0.3049566299193129	0.00390016198306717	-0.09132600764759675	-0.18955134450745353	-0.4463479470518001	-0.29085380095269964	
-0.5774421027965133	0.3238223330190115	0.32122919831395835	0.4443811913024968	-0.2400345103460441	-0.14230488024981633	-0.21281560523922624	-0.1517765559612196	0.2892183794792804	-0.6579201550274014	
-0.5048116272135623	0.16610894744338908	0.5400235434686863	0.5563629075607118	0.42829303741390873	-0.5401488605341247	0.2944945541857149	-0.21560414430365155	-1.0967916190492146	-0.43895384899840245	
0.22734816261544186	-0.38293045672441095	0.16241655172599065	-0.09051425823962217	-0.04798440631774733	0.6777211207593768	-0.21375640397404752	-0.49543436023214443	-0.6801834853906079	-0.5445380251771078	
0.6645681268161363	-0.40649484561703414	0.26047478858578715	-0.2170270456430263	-0.5030149153095852	-0.29859300469085565	0.2405583872475824	0.21267380023448187	-0.633966433486997	-0.06116842168493656	
-0.35194821313702757	0.08160623139659826	-0.6051283719072856	0.5776661290459904	-0.28172688774043586	0.7165280201294814	-0.41078703097083674	0.1774874409428851	-0.6261894535729388	-0.3540207737986629	
-0.42740320080574207	0.03142578948773325	-0.508841444196838	0.1160829396621464	0.15009037367539982	-0.4961703229060974	0.21762069114485535	-0.4919132385203179	-0.1920728677310358	-0.6388332107575515	
-0.4759053051487456	0.15199556776729214	-0.2116871511230468	0.38790399755509924	-0.09798237590623626	0.2823487036521581	-0.6491883511694163	0.3975454119499639	0.11850197136497194	0.4044787806475065	
-0.6175097369863496	-0.43773976265960013	0.5366759145028261	-0.6228514217470488	0.28049347266666763	-0.6417221635708977	0.23655231518044229	0.3622768791806811	-0.6879811349465547	0.8501812028846101	
0.8158209868454499	-0.23027123474038944	-0.40042121193858154	0.5781215843554159	-0.7343433035778024	0.46594312761759354	-0.25176123836550884	0.665465674335442	-1.2109414587516008	-0.8537807474425524	
-0.4508162187517818	0.5208801837867215	0.5279572575016906	0.735268165283609	0.0027929999567343376	-0.5001934090856572	-0.5612191828991067	0.09561943962393588	-0.7690635043373941	-0.13308075335999575	
